ADDRESS,REQUEST DATE,COMPLETION DATE,NUMBER OF POTHOLES FILLED ON BLOCK,LATITUDE,LONGITUDE,LOCATION
4700 W 50TH ST,02/17/2022 02:44:24 PM,02/24/2022 02:02:50 PM,44,41.802268116,-87.740692362,POINT (-87.740692362185 41.802268116336)
3479 S ARCHER AVE,02/23/2022 08:01:00 AM,02/24/2022 02:03:47 PM,7,41.830552444,-87.677034536,POINT (-87.677034535953 41.830552443965)
3521 S ARCHER AVE,02/23/2022 08:04:08 AM,02/24/2022 02:04:30 PM,2,41.830004369,-87.678133428,POINT (-87.678133428423 41.830004368813)
6842 S TALMAN AVE,02/23/2022 11:24:42 AM,02/24/2022 02:04:34 PM,4,41.76877442,-87.689762089,POINT (-87.689762088559 41.768774419693)
3490 S ARCHER AVE,02/22/2022 08:53:17 PM,02/24/2022 02:05:05 PM,8,41.830580034,-87.677553336,POINT (-87.677553336499 41.83058003372)
2305 W DIVERSEY AVE,02/23/2022 10:35:57 AM,02/24/2022 02:05:30 PM,5,41.932119785,-87.685842738,POINT (-87.685842737968 41.932119784611)
3471 S ARCHER AVE,02/22/2022 08:47:28 PM,02/24/2022 02:05:51 PM,11,41.830581997,-87.676833802,POINT (-87.676833802283 41.830581997479)
6534 S TALMAN AVE,02/22/2022 10:16:29 PM,02/24/2022 02:05:55 PM,13,41.774429382,-87.689903141,POINT (-87.689903140538 41.774429381751)
3463 S ARCHER AVE,02/19/2022 05:44:07 PM,02/24/2022 02:06:47 PM,9,41.830645398,-87.676630692,POINT (-87.676630691509 41.830645397983)
3555 S LEAVITT ST,02/19/2022 05:32:33 PM,02/24/2022 02:07:29 PM,4,41.828994819,-87.680021295,POINT (-87.680021294627 41.828994819198)
3694 S ARCHER AVE,02/19/2022 04:57:27 PM,02/24/2022 02:08:09 PM,4,41.826616928,-87.683992038,POINT (-87.683992038047 41.826616927811)
2305 W DIVERSEY PKWY,02/23/2022 12:22:25 PM,02/24/2022 02:09:15 PM,5,41.931999501,-87.685736314,POINT (-87.685736314088 41.931999500917)
3322 N KILPATRICK AVE,02/15/2022 09:38:00 AM,02/24/2022 02:09:27 PM,3,41.94143745,-87.744224621,POINT (-87.744224621153 41.941437449888)
3447 S ARCHER AVE,02/16/2022 02:32:49 PM,02/24/2022 02:09:40 PM,10,41.831133279,-87.676278548,POINT (-87.676278547564 41.831133278845)
3500 S ARCHER AVE,02/23/2022 01:56:44 PM,02/24/2022 02:10:27 PM,13,41.830199152,-87.678405713,POINT (-87.67840571262 41.830199151707)
3409 N KEELER AVE,02/16/2022 01:39:25 PM,02/24/2022 02:10:58 PM,3,41.943007402,-87.73185747,POINT (-87.731857469989 41.943007401628)
3405 W 72ND PL,02/22/2022 03:40:42 PM,02/24/2022 02:11:33 PM,3,41.761369609,-87.707903939,POINT (-87.707903939009 41.761369608506)
3382 N KARLOV AVE,02/09/2022 01:40:01 PM,02/24/2022 02:11:40 PM,1,41.943010788,-87.729244379,POINT (-87.729244379388 41.943010787618)
3596 N MILWAUKEE AVE,02/09/2022 11:04:11 AM,02/24/2022 02:12:22 PM,1,41.946275354,-87.735632674,POINT (-87.735632673866 41.946275354331)
3300 S KEDZIE AVE,02/22/2022 02:27:09 PM,02/24/2022 02:12:32 PM,31,41.833607013,-87.707203303,POINT (-87.707203303095 41.833607012881)
3400 N WOLCOTT AVE,02/23/2022 05:24:39 PM,02/24/2022 02:12:57 PM,14,41.943343488,-87.676150298,POINT (-87.67615029785 41.943343488279)
4045 W SCHOOL ST,02/12/2022 02:58:55 PM,02/24/2022 02:13:11 PM,30,41.940487863,-87.729106272,POINT (-87.729106271741 41.940487863362)
3551 S ARCHER AVE,02/23/2022 01:53:19 PM,02/24/2022 02:13:32 PM,3,41.829285254,-87.679059683,POINT (-87.679059683133 41.829285253916)
3958 W BELMONT AVE,02/16/2022 12:07:18 PM,02/24/2022 02:13:54 PM,14,41.939193016,-87.726436465,POINT (-87.72643646531 41.939193015681)
2533 N CLYBOURN AVE,02/23/2022 11:52:31 AM,02/24/2022 02:14:05 PM,5,41.927649757,-87.672641546,POINT (-87.672641545974 41.927649756684)
3207 S PAULINA ST,02/17/2022 01:19:33 PM,02/24/2022 02:14:40 PM,18,41.835810094,-87.667747363,POINT (-87.667747363431 41.835810094258)
1814 W WRIGHTWOOD AVE,02/19/2022 10:36:49 AM,02/24/2022 02:15:12 PM,6,41.928707924,-87.674013515,POINT (-87.674013515466 41.928707923856)
2100 W 35TH ST,02/17/2022 08:28:58 AM,02/24/2022 02:15:12 PM,7,41.830551778,-87.677891869,POINT (-87.677891868898 41.830551778325)
3100 S WESTERN AVE,02/22/2022 02:13:49 PM,02/24/2022 02:15:30 PM,60,41.837748144,-87.685104049,POINT (-87.685104049051 41.837748143534)
1747 W BELMONT AVE,02/22/2022 10:14:06 AM,02/24/2022 02:16:26 PM,15,41.939470724,-87.67296804,POINT (-87.672968040264 41.939470724299)
3476 S ARCHER AVE,02/23/2022 10:39:05 AM,02/24/2022 02:16:28 PM,5,41.830839946,-87.677281293,POINT (-87.677281293092 41.830839946122)
2117 W BELMONT AVE,02/17/2022 09:08:24 AM,02/24/2022 02:17:31 PM,13,41.939348464,-87.681501565,POINT (-87.681501564989 41.939348463707)
3458 S HOYNE AVE,02/23/2022 10:27:04 AM,02/24/2022 02:17:58 PM,7,41.830473341,-87.677839804,POINT (-87.6778398044 41.830473340547)
3474 S ARCHER AVE,02/23/2022 09:04:10 AM,02/24/2022 02:18:51 PM,5,41.830933957,-87.677254074,POINT (-87.677254073563 41.830933956962)
3452 S IRON ST,02/23/2022 06:50:39 AM,02/24/2022 02:19:43 PM,3,41.831086113,-87.659531633,POINT (-87.659531632505 41.831086112575)
1958 W PERSHING RD,02/23/2022 06:45:26 AM,02/24/2022 02:20:35 PM,2,41.823335895,-87.674976,POINT (-87.674975999904 41.823335895446)
2000 W PERSHING RD,02/23/2022 06:44:02 AM,02/24/2022 02:21:46 PM,1,41.82319942,-87.675220395,POINT (-87.675220395338 41.823199420126)
3579 S ARCHER AVE,02/17/2022 09:07:49 AM,02/24/2022 02:21:51 PM,7,41.828771998,-87.679824374,POINT (-87.679824373882 41.828771998089)
3696 S ARCHER AVE,02/17/2022 08:24:40 AM,02/24/2022 02:22:36 PM,5,41.826761443,-87.684091149,POINT (-87.68409114864 41.826761443398)
3482 S ARCHER AVE,02/23/2022 08:03:23 AM,02/24/2022 02:22:49 PM,3,41.830701414,-87.677349354,POINT (-87.677349353781 41.830701413774)
7141 W CARMEN AVE,02/21/2022 01:39:17 PM,02/24/2022 02:23:29 PM,35,41.973615843,-87.806367478,POINT (-87.806367478219 41.973615843122)
3450 S ARCHER AVE,02/23/2022 08:02:14 AM,02/24/2022 02:24:01 PM,13,41.831241027,-87.676450139,POINT (-87.676450138765 41.831241026513)
3855 S HERMITAGE AVE,02/15/2022 02:33:17 PM,02/24/2022 02:25:03 PM,8,41.823404495,-87.668622314,POINT (-87.668622313787 41.823404495467)
4859 N NEW ENGLAND AVE,02/07/2022 01:35:20 PM,02/24/2022 02:25:08 PM,4,41.969979599,-87.798538777,POINT (-87.798538777321 41.96997959924)
7127 W SUMMERDALE AVE,02/22/2022 07:36:19 PM,02/24/2022 02:26:46 PM,4,41.977676347,-87.80587378,POINT (-87.80587378018 41.977676347456)
7758 W RASCHER AVE,02/23/2022 08:03:24 AM,02/24/2022 02:28:04 PM,38,41.978901369,-87.821623847,POINT (-87.821623847242 41.978901369217)
5318 N OLCOTT AVE,02/22/2022 07:52:53 PM,02/24/2022 02:28:50 PM,6,41.976776519,-87.814711244,POINT (-87.81471124431 41.976776519003)
5242 N OKETO AVE,02/15/2022 04:36:15 PM,02/24/2022 02:29:45 PM,7,41.975731894,-87.812244923,POINT (-87.812244922737 41.975731894429)
4310 N WESTERN AVE,02/22/2022 07:47:59 AM,02/24/2022 02:30:36 PM,51,41.959922235,-87.689035753,POINT (-87.689035752638 41.959922235295)
2344 W SUNNYSIDE AVE,02/23/2022 09:48:17 AM,02/24/2022 02:31:39 PM,17,41.963234971,-87.688137668,POINT (-87.688137668196 41.963234971388)
4300 N WESTERN AVE,02/15/2022 08:52:41 AM,02/24/2022 02:32:31 PM,3,41.959621135,-87.688895362,POINT (-87.688895361971 41.959621135069)
4251 N WESTERN AVE,02/15/2022 08:51:21 AM,02/24/2022 02:33:29 PM,10,41.959206261,-87.688318263,POINT (-87.688318263386 41.959206260795)
4322 N WESTERN AVE,02/15/2022 08:53:51 AM,02/24/2022 02:36:18 PM,20,41.960247012,-87.689028144,POINT (-87.689028144388 41.960247011815)
4652 N WESTERN AVE,02/15/2022 08:57:52 AM,02/24/2022 02:41:59 PM,9,41.966421785,-87.689131825,POINT (-87.68913182526 41.966421785426)
4526 N WESTERN AVE,02/15/2022 08:56:03 AM,02/24/2022 02:43:08 PM,18,41.963983723,-87.688877997,POINT (-87.688877997047 41.963983723078)
11256 S HOMEWOOD AVE,02/17/2022 12:39:41 PM,02/24/2022 02:43:10 PM,2,41.68812874,-87.670474928,POINT (-87.670474928312 41.688128740165)
4451 N WESTERN AVE,02/15/2022 08:54:57 AM,02/24/2022 02:44:15 PM,6,41.962764341,-87.688619343,POINT (-87.688619342817 41.962764340775)
11412 S CAMPBELL AVE,02/14/2022 11:24:56 AM,02/24/2022 02:44:48 PM,4,41.68586104,-87.683710477,POINT (-87.683710476766 41.685861039923)
4400 N WESTERN AVE,02/22/2022 11:32:36 AM,02/24/2022 02:45:16 PM,3,41.961476484,-87.689030926,POINT (-87.689030926049 41.961476483748)
2230 W MONTROSE AVE,02/23/2022 01:15:55 PM,02/24/2022 02:48:08 PM,7,41.96145026,-87.685354514,POINT (-87.685354513526 41.961450259624)
2000 W 115TH ST,02/24/2022 07:10:14 AM,02/24/2022 02:48:15 PM,6,41.684716523,-87.671894257,POINT (-87.67189425657 41.684716523312)
1920 W MONTEREY AVE,02/24/2022 07:04:21 AM,02/24/2022 02:49:07 PM,5,41.691718919,-87.669765367,POINT (-87.669765367271 41.691718918527)
2437 W SUNNYSIDE AVE,02/23/2022 01:14:53 PM,02/24/2022 02:49:10 PM,9,41.963054675,-87.690298214,POINT (-87.690298213717 41.963054674898)
2354 W 112TH ST,02/23/2022 11:18:14 PM,02/24/2022 02:49:50 PM,29,41.690089396,-87.680666556,POINT (-87.680666556288 41.690089395574)
11204 S WASHTENAW AVE,02/23/2022 08:05:18 PM,02/24/2022 02:50:50 PM,29,41.689680532,-87.688773522,POINT (-87.688773521741 41.689680531831)
11707 S LONGWOOD DR,02/23/2022 07:56:57 PM,02/24/2022 02:52:17 PM,11,41.680812391,-87.674251866,POINT (-87.67425186603 41.680812390712)
4000 N WESTERN AVE,02/01/2022 11:13:53 AM,02/24/2022 02:52:22 PM,33,41.954353433,-87.688939609,POINT (-87.688939609158 41.95435343334)
11720 S LONGWOOD DR,02/23/2022 06:59:28 PM,02/24/2022 02:52:55 PM,5,41.680531325,-87.675036788,POINT (-87.675036787893 41.680531324693)
1945 W MONTEREY AVE,02/23/2022 10:56:58 AM,02/24/2022 02:53:43 PM,13,41.691759211,-87.670170594,POINT (-87.670170593983 41.691759211165)
11220 S WASHTENAW AVE,02/21/2022 05:21:14 PM,02/24/2022 02:54:29 PM,13,41.689243435,-87.68872389,POINT (-87.688723889915 41.68924343517)
3955 N WESTERN AVE,02/23/2022 07:51:23 AM,02/24/2022 02:54:55 PM,5,41.954020601,-87.688472016,POINT (-87.688472015799 41.954020601306)
2537 W 110TH PL,02/21/2022 02:29:14 PM,02/24/2022 02:55:21 PM,18,41.692476498,-87.685142661,POINT (-87.685142661084 41.692476497925)
3750 N WESTERN AVE,02/17/2022 07:49:02 PM,02/24/2022 02:56:08 PM,8,41.950000135,-87.688464167,POINT (-87.68846416666 41.950000135391)
2332 W LAWRENCE AVE,02/01/2022 10:58:18 AM,02/24/2022 02:58:07 PM,4,41.968726054,-87.687782843,POINT (-87.687782843469 41.96872605443)
2231 W SUNNYSIDE AVE,02/24/2022 02:59:00 PM,02/24/2022 02:59:38 PM,7,41.963112933,-87.685202214,POINT (-87.685202213553 41.963112932959)
2300 W MONTROSE AVE,02/24/2022 03:01:08 PM,02/24/2022 03:01:43 PM,20,41.961427111,-87.686952846,POINT (-87.686952846227 41.961427111295)
1700 E 67TH ST,02/24/2022 03:01:08 PM,02/24/2022 03:02:13 PM,16,41.773452771,-87.583747532,POINT (-87.583747532349 41.773452771028)
1800 E 67TH ST,02/24/2022 03:03:04 PM,02/24/2022 03:03:53 PM,10,41.773482037,-87.581298445,POINT (-87.581298445454 41.773482037247)
1900 E 67TH ST,02/24/2022 03:04:18 PM,02/24/2022 03:05:05 PM,10,41.773511094,-87.578834739,POINT (-87.578834739011 41.773511093805)
2000 E 67TH ST,02/24/2022 03:05:45 PM,02/24/2022 03:06:30 PM,5,41.773546715,-87.576372748,POINT (-87.576372747979 41.773546715497)
5559 N KILDARE AVE,02/16/2022 05:26:05 PM,02/24/2022 03:06:32 PM,13,41.982685481,-87.735760727,POINT (-87.735760726995 41.982685481381)
5445 N BERNARD ST,02/22/2022 11:07:27 AM,02/24/2022 03:07:37 PM,1,41.980724313,-87.714608066,POINT (-87.714608065888 41.980724313175)
7059 S JEFFERY BLVD,02/24/2022 03:08:31 PM,02/24/2022 03:09:19 PM,25,41.766427044,-87.576202695,POINT (-87.576202695076 41.76642704415)
4857 N AVERS AVE,02/18/2022 07:24:25 AM,02/24/2022 03:10:11 PM,25,41.970110913,-87.724459833,POINT (-87.724459833443 41.970110912787)
6959 S JEFFERY BLVD,02/24/2022 03:09:44 PM,02/24/2022 03:10:29 PM,10,41.768766889,-87.576266106,POINT (-87.576266105741 41.768766889406)
4950 N KENNETH AVE,02/22/2022 02:04:30 PM,02/24/2022 03:10:56 PM,15,41.971476454,-87.739545771,POINT (-87.739545771113 41.971476454473)
5050 N KENNETH AVE,02/22/2022 02:02:48 PM,02/24/2022 03:11:40 PM,60,41.973282508,-87.739624002,POINT (-87.739624001896 41.97328250758)
6859 S JEFFERY BLVD,02/24/2022 03:11:28 PM,02/24/2022 03:12:11 PM,5,41.770590129,-87.576315846,POINT (-87.576315845602 41.77059012904)
5100 N KENNETH AVE,02/22/2022 02:01:21 PM,02/24/2022 03:12:23 PM,14,41.973742945,-87.739646645,POINT (-87.739646644988 41.973742945201)
4738 W LAWRENCE AVE,02/20/2022 12:40:51 PM,02/24/2022 03:13:16 PM,5,41.968130737,-87.746857801,POINT (-87.74685780138 41.96813073749)
6759 S JEFFERY BLVD,02/24/2022 03:12:38 PM,02/24/2022 03:13:18 PM,20,41.772417811,-87.576361884,POINT (-87.576361883835 41.772417811148)
4018 W IRVING PARK RD,02/18/2022 06:31:47 PM,02/24/2022 03:14:05 PM,2,41.953733284,-87.728179262,POINT (-87.72817926203 41.953733283958)
4100 W IRVING PARK,02/18/2022 12:26:49 PM,02/24/2022 03:14:53 PM,3,41.953723019,-87.729298462,POINT (-87.729298461632 41.953723018877)
1700 W 95TH ST,02/24/2022 03:14:13 PM,02/24/2022 03:15:12 PM,10,41.721274091,-87.66483425,POINT (-87.664834250347 41.721274090901)
1800 W 95TH ST,02/24/2022 03:16:02 PM,02/24/2022 03:16:39 PM,6,41.721454106,-87.667684405,POINT (-87.667684405176 41.721454105674)
5920 N FOREST GLEN AVE,02/17/2022 09:54:50 AM,02/24/2022 03:17:15 PM,50,41.988905474,-87.743844508,POINT (-87.743844507519 41.988905473996)
9500 S VINCENNES AVE,02/24/2022 03:17:15 PM,02/24/2022 03:18:02 PM,8,41.721295008,-87.650784976,POINT (-87.650784976295 41.721295008101)
1800 W 96TH ST,02/24/2022 03:18:37 PM,02/24/2022 03:19:18 PM,21,41.719608324,-87.667709495,POINT (-87.667709495374 41.719608324151)
1900 W 96TH ST,02/10/2022 10:21:09 AM,02/24/2022 03:21:17 PM,46,41.719390772,-87.669260696,POINT (-87.669260695781 41.719390771606)
1900 W 95TH ST,02/24/2022 03:21:43 PM,02/24/2022 03:22:33 PM,7,41.721205132,-87.66986725,POINT (-87.66986725045 41.721205131609)
9300 S HOYNE AVE,02/24/2022 03:23:20 PM,02/24/2022 03:24:14 PM,3,41.724527953,-87.67493772,POINT (-87.674937719697 41.724527953374)
4200 W JACKSON BLVD,02/22/2022 08:11:30 AM,02/25/2022 08:18:31 AM,12,41.87725512,-87.730628228,POINT (-87.730628227733 41.877255119756)
300 S SACRAMENTO BLVD,02/22/2022 01:07:06 PM,02/25/2022 08:19:37 AM,33,41.877238603,-87.701221551,POINT (-87.701221551111 41.877238603299)
4402 W HARRISON ST,02/14/2022 11:08:07 AM,02/25/2022 08:20:03 AM,11,41.873878203,-87.735582273,POINT (-87.735582272547 41.873878202848)
301 S KOLMAR AVE,02/07/2022 12:10:50 PM,02/25/2022 08:20:35 AM,10,41.876829206,-87.739406209,POINT (-87.739406209194 41.876829205806)
4321 W JACKSON BLVD,02/14/2022 04:10:45 PM,02/25/2022 08:21:04 AM,5,41.876760986,-87.733802663,POINT (-87.73380266303 41.876760985986)
4319 W JACKSON BLVD,02/17/2022 07:57:42 AM,02/25/2022 08:21:34 AM,9,41.876790035,-87.733708961,POINT (-87.733708961095 41.876790035058)
4323 W JACKSON BLVD,02/22/2022 04:57:04 PM,02/25/2022 08:22:04 AM,7,41.876783267,-87.733893669,POINT (-87.733893668631 41.876783266864)
4123 W JACKSON BLVD,02/22/2022 08:10:32 AM,02/25/2022 08:22:35 AM,13,41.876831395,-87.728995842,POINT (-87.728995842178 41.876831394705)
421 S HAMLIN BLVD,02/15/2022 08:28:14 AM,02/25/2022 08:23:15 AM,29,41.874666678,-87.719693393,POINT (-87.719693392778 41.874666678243)
339 S CENTRAL PARK BLVD,02/23/2022 02:30:12 PM,02/25/2022 08:25:10 AM,7,41.875686733,-87.715729013,POINT (-87.71572901317 41.875686732955)
3831 W JACKSON BLVD,02/23/2022 01:28:04 PM,02/25/2022 08:25:52 AM,3,41.876908369,-87.721927805,POINT (-87.721927804626 41.876908369238)
615 S SACRAMENTO BLVD,02/10/2022 03:01:50 PM,02/25/2022 08:27:20 AM,9,41.873235605,-87.700892971,POINT (-87.700892971317 41.873235604813)
6900 W ADDISON ST,02/25/2022 08:29:26 AM,02/25/2022 08:30:44 AM,1,41.9455183,-87.798543084,POINT (-87.798543084423 41.945518299879)
7100 W ADDISON ST,02/25/2022 08:31:42 AM,02/25/2022 08:35:46 AM,1,41.945502987,-87.803475905,POINT (-87.803475905217 41.945502986906)
3310 S ARCHER AVE,02/25/2022 10:18:18 AM,02/25/2022 10:19:22 AM,2,41.833860667,-87.672178839,POINT (-87.672178838533 41.83386066671)
3730 S ARCHER AVE,02/25/2022 10:19:53 AM,02/25/2022 10:20:48 AM,13,41.825994118,-87.68566185,POINT (-87.685661849781 41.825994118378)
1702 N WESTERN AVE,02/18/2022 12:44:20 PM,02/25/2022 10:28:01 AM,7,41.912366916,-87.687800405,POINT (-87.687800404563 41.912366916147)
1304 N WESTERN AVE,02/23/2022 06:16:17 PM,02/25/2022 10:28:29 AM,5,41.904850056,-87.687081549,POINT (-87.687081548831 41.904850055514)
2144 N WESTERN AVE,01/27/2022 02:31:12 PM,02/25/2022 10:28:58 AM,5,41.921205136,-87.687643232,POINT (-87.687643231636 41.921205135754)
1722 N WESTERN AVE,02/24/2022 02:03:26 PM,02/25/2022 10:29:38 AM,4,41.912909833,-87.687684875,POINT (-87.687684875256 41.912909833265)
2401 N WESTERN AVE,02/14/2022 02:10:04 AM,02/25/2022 10:30:35 AM,4,41.925066545,-87.68735491,POINT (-87.687354910151 41.925066545167)
1400 N WESTERN AVE,02/18/2022 07:34:47 AM,02/25/2022 10:31:10 AM,6,41.906674357,-87.687129256,POINT (-87.687129256072 41.906674356765)
945 N WESTERN AVE,02/24/2022 02:06:37 PM,02/25/2022 10:31:41 AM,8,41.898923064,-87.686594733,POINT (-87.686594733033 41.898923064118)
2222 N WESTERN AVE,01/27/2022 02:30:32 PM,02/25/2022 10:32:12 AM,3,41.922412516,-87.687680869,POINT (-87.687680869203 41.922412515517)
2500 N WESTERN AVE,02/10/2022 08:36:47 AM,02/25/2022 10:32:44 AM,8,41.926842633,-87.688042155,POINT (-87.688042154984 41.926842633264)
1723 W SUPERIOR ST,02/24/2022 11:51:36 AM,02/25/2022 10:33:34 AM,1,41.894900944,-87.670684409,POINT (-87.670684409295 41.894900943761)
1751 W SUPERIOR ST,02/24/2022 11:50:38 AM,02/25/2022 10:34:02 AM,1,41.894900732,-87.671711978,POINT (-87.671711978121 41.894900731735)
1615 W SUPERIOR ST,02/24/2022 11:53:12 AM,02/25/2022 10:34:27 AM,2,41.894965359,-87.667956591,POINT (-87.667956591144 41.89496535931)
2045 W SUPERIOR ST,02/24/2022 11:42:16 AM,02/25/2022 10:34:55 AM,3,41.894699348,-87.678752449,POINT (-87.678752449157 41.894699348413)
2020 W SUPERIOR ST,02/24/2022 11:44:16 AM,02/25/2022 10:35:28 AM,4,41.89496641,-87.677903955,POINT (-87.677903954582 41.894966410297)
1952 W SUPERIOR ST,02/24/2022 11:46:04 AM,02/25/2022 10:36:01 AM,2,41.895204343,-87.676620349,POINT (-87.676620348999 41.895204342813)
1828 W SUPERIOR ST,02/24/2022 11:47:56 AM,02/25/2022 10:36:37 AM,2,41.895266376,-87.673333524,POINT (-87.6733335238 41.895266375997)
1802 W SUPERIOR ST,02/24/2022 11:49:20 AM,02/25/2022 10:37:08 AM,4,41.895278671,-87.672414618,POINT (-87.672414618032 41.895278671144)
8258 S WESTERN AVE,02/25/2022 10:36:54 AM,02/25/2022 10:37:57 AM,8,41.742972462,-87.682796607,POINT (-87.682796607338 41.74297246238)
7900 S WESTERN AVE,02/25/2022 10:38:25 AM,02/25/2022 10:39:15 AM,6,41.749802646,-87.683231436,POINT (-87.683231436127 41.749802646218)
7702 S WESTERN AVE,02/25/2022 10:39:43 AM,02/25/2022 10:40:29 AM,5,41.753535297,-87.683052282,POINT (-87.683052281611 41.753535296504)
7650 S WESTERN AVE,02/25/2022 10:40:58 AM,02/25/2022 10:41:49 AM,3,41.754125117,-87.683069529,POINT (-87.68306952935 41.754125116938)
7530 S WESTERN AVE,02/25/2022 10:42:31 AM,02/25/2022 10:43:24 AM,3,41.75638087,-87.683129183,POINT (-87.683129183388 41.756380870424)
1335 W TAYLOR ST,02/21/2022 07:07:49 PM,02/25/2022 10:43:56 AM,15,41.869279999,-87.660675558,POINT (-87.660675557896 41.869279998537)
1300 W TAYLOR ST,02/21/2022 01:37:24 PM,02/25/2022 10:44:22 AM,15,41.869467173,-87.659295888,POINT (-87.659295887564 41.869467172772)
1431 W TAYLOR ST,02/16/2022 06:51:14 PM,02/25/2022 10:44:49 AM,20,41.869109722,-87.662929037,POINT (-87.662929036637 41.869109721659)
7214 S WESTERN AVE,02/25/2022 10:43:56 AM,02/25/2022 10:44:58 AM,4,41.762378892,-87.683498396,POINT (-87.683498396053 41.762378892328)
1342 W TAYLOR ST,02/04/2022 02:55:12 PM,02/25/2022 10:46:20 AM,15,41.869440404,-87.660952189,POINT (-87.660952189097 41.869440403961)
7110 S WESTERN AVE,02/25/2022 10:45:30 AM,02/25/2022 10:46:23 AM,2,41.764298735,-87.683734063,POINT (-87.683734063101 41.764298734634)
7000 S WESTERN AVE,02/25/2022 10:46:54 AM,02/25/2022 10:47:54 AM,3,41.766397711,-87.683685833,POINT (-87.683685832684 41.766397710673)
1458 W TAYLOR ST,02/04/2022 03:00:43 PM,02/25/2022 10:49:23 AM,10,41.869308514,-87.66408131,POINT (-87.664081310036 41.869308514223)
5818 S WESTERN AVE,02/25/2022 08:12:34 AM,02/25/2022 10:49:23 AM,2,41.787770154,-87.684263163,POINT (-87.684263162959 41.787770154071)
1400 W TAYLOR ST,02/21/2022 01:37:42 PM,02/25/2022 10:50:25 AM,10,41.869427761,-87.661772831,POINT (-87.661772831055 41.869427760924)
4932 S WESTERN AVE,02/25/2022 10:50:00 AM,02/25/2022 10:51:21 AM,5,41.803782039,-87.684634995,POINT (-87.684634995078 41.803782038939)
1500 W TAYLOR ST,02/21/2022 01:37:56 PM,02/25/2022 10:52:15 AM,75,41.869556596,-87.664249409,POINT (-87.664249408568 41.869556596399)
4534 S WESTERN AVE,02/25/2022 10:52:04 AM,02/25/2022 10:53:01 AM,4,41.81097969,-87.684796462,POINT (-87.684796462009 41.810979690136)
1018 N LAKE SHORE DR,02/25/2022 10:53:46 AM,02/25/2022 10:55:26 AM,2,41.901500297,-87.624338491,POINT (-87.624338491059 41.901500297005)
2001 W GRAND AVE,02/24/2022 11:25:42 AM,02/25/2022 11:08:19 AM,25,41.890668674,-87.677072565,POINT (-87.677072564538 41.890668674175)
2445 W GRAND AVE,02/24/2022 11:26:54 AM,02/25/2022 11:09:42 AM,38,41.890763365,-87.68846335,POINT (-87.688463350144 41.890763364891)
2565 W GRAND AVE,02/25/2022 09:14:59 AM,02/25/2022 11:10:33 AM,10,41.892201324,-87.691558344,POINT (-87.691558343513 41.892201324378)
2606 W GRAND AVE,02/25/2022 09:15:58 AM,02/25/2022 11:11:21 AM,55,41.892547331,-87.691960693,POINT (-87.691960693234 41.892547330937)
3470 S ARCHER AVE,02/23/2022 04:37:30 PM,02/25/2022 11:11:38 AM,2,41.830993905,-87.677196819,POINT (-87.677196818906 41.830993904713)
2444 W GRAND AVE,02/25/2022 09:43:40 AM,02/25/2022 11:12:12 AM,10,41.891092785,-87.688291867,POINT (-87.68829186683 41.891092784772)
3440 S ARCHER AVE,02/17/2022 02:31:21 PM,02/25/2022 11:12:19 AM,3,41.83134241,-87.67628439,POINT (-87.676284390094 41.831342409879)
454 N WESTERN AVE,02/25/2022 09:53:19 AM,02/25/2022 11:12:57 AM,1,41.890109551,-87.687069142,POINT (-87.68706914182 41.890109550913)
3573 S ARCHER AVE,02/21/2022 05:23:37 AM,02/25/2022 11:13:26 AM,2,41.828948534,-87.679605536,POINT (-87.679605536338 41.828948534228)
2404 W HUBBARD ST,02/25/2022 10:01:13 AM,02/25/2022 11:13:47 AM,2,41.889646914,-87.686940936,POINT (-87.686940935912 41.889646913586)
2407 W LAKE ST,02/25/2022 10:03:53 AM,02/25/2022 11:15:04 AM,4,41.884363581,-87.686960638,POINT (-87.686960638321 41.884363580575)
3560 S ARCHER AVE,02/17/2022 02:32:21 PM,02/25/2022 11:15:33 AM,1,41.8291268,-87.67990648,POINT (-87.679906480477 41.829126800367)
2503 W LAKE ST,02/25/2022 10:05:56 AM,02/25/2022 11:15:50 AM,7,41.884293037,-87.688827378,POINT (-87.688827378206 41.884293037276)
3581 S ARCHER AVE,02/23/2022 02:55:02 PM,02/25/2022 11:16:22 AM,2,41.82888806,-87.680128159,POINT (-87.680128158642 41.82888806003)
2606 W LAKE ST,02/25/2022 10:11:02 AM,02/25/2022 11:16:39 AM,3,41.884512586,-87.691809207,POINT (-87.691809206701 41.884512586063)
3867 S ARCHER AVE,02/23/2022 04:51:29 PM,02/25/2022 11:17:05 AM,4,41.82339913,-87.688587782,POINT (-87.68858778236 41.823399130011)
2633 W MAYPOLE AVE,02/25/2022 10:15:46 AM,02/25/2022 11:17:35 AM,7,41.88347366,-87.69238487,POINT (-87.692384869709 41.883473659777)
3865 S ARCHER AVE,02/24/2022 10:16:29 AM,02/25/2022 11:17:50 AM,5,41.823271822,-87.689127186,POINT (-87.689127186344 41.823271821881)
223 N SACRAMENTO BLVD,02/25/2022 10:25:09 AM,02/25/2022 11:18:30 AM,2,41.884800618,-87.70120567,POINT (-87.701205670324 41.884800618381)
3868 S ARCHER AVE,02/25/2022 01:07:25 AM,02/25/2022 11:18:40 AM,4,41.823003299,-87.689734899,POINT (-87.689734898588 41.823003299299)
