Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),,,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),,,,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),,,,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),,,,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),
4.242544625,0.291593628,-0.522563324,-0.051072998,,,4.196477792,0.107177124,0.070054321,0.24561005,,,,4.197160833,-0.833915863,-0.546513519,0.129601288,,,,4.197143167,-0.380359039,-0.398920441,0.125110626,,,,4.197106458,-0.023650818,-0.536334686,0.038590546,
4.252512625,0.183518372,-0.667312317,-0.085800781,,,4.206446792,-0.048798523,0.194894714,0.161484985,,,,4.207129833,-0.756227417,-0.638721771,0.016436615,,,,4.207112167,-0.392184448,-0.322279816,0.16328125,,,,4.207075458,-0.06780899,-0.296832733,0.042183075,
4.262481625,0.167651367,-0.833167419,0.067779846,,,4.216415792,-0.225431213,0.300275574,0.047272491,,,,4.217097833,-0.54292099,-0.674647064,-0.147622223,,,,4.217080167,-0.429756317,-0.358205109,0.23408401,,,,4.217044458,-0.140258331,-0.061671753,-0.025176849,
4.272449625,0.326920166,-0.796044617,-0.021734009,,,4.226384792,-0.505947876,0.391436005,0.107297668,,,,4.227066833,-0.463286591,-0.699944458,-0.005717316,,,,4.227049167,-0.394729157,-0.497714996,0.2036972,,,,4.227013458,-0.199984131,0.056432648,-0.05780899,
4.282418625,0.468675385,-0.66925827,-0.184146271,,,4.236353792,-0.577199707,0.370030518,0.23303619,,,,4.237035833,-0.409847717,-0.65758255,0.20309845,,,,4.237018167,-0.341140595,-0.667611694,0.13169693,,,,4.236982458,-0.189356232,0.154329071,0.099663544,
4.292386625,0.450712738,-0.591420136,-0.113343506,,,4.246322792,-0.342637482,0.268691254,0.25908203,,,,4.247003833,-0.416883087,-0.502355347,0.168969421,,,,4.246986167,-0.316142578,-0.781075745,0.077509613,,,,4.246951458,-0.143701172,0.143401794,0.31551468,
4.302354625,0.348325653,-0.563578033,0.023172607,,,4.256290792,-0.053289185,0.065713348,0.38721558,,,,4.256972833,-0.562679901,-0.331261139,0.094723816,,,,4.256955167,-0.298628998,-0.864302673,0.071222687,,,,4.256920458,-0.096549225,0.159568176,0.31057495,
4.312323625,0.237256622,-0.488883362,0.085143738,,,4.266259792,0.236508179,-0.053738251,0.37314484,,,,4.266941833,-0.753233643,-0.254470825,0.153701172,,,,4.266924167,-0.307610321,-0.860111389,0.024519806,,,,4.266889458,-0.016765137,0.169597321,0.33257919,
4.322291625,0.174537048,-0.46568161,-0.017692413,,,4.276228792,0.377065888,-0.141455841,0.37149826,,,,4.276909833,-0.855171661,-0.254171448,0.188878021,,,,4.276892167,-0.31479538,-0.748443604,-0.050773621,,,,4.276858458,0.003742218,0.092058563,0.37030075,
4.332260625,0.161813507,-0.609831848,-0.107355957,,,4.286197792,0.52540741,-0.231867828,0.2554895,,,,4.286878833,-0.797541504,-0.330512695,0.026615448,,,,4.286861167,-0.324674835,-0.62135788,-0.04269043,,,,4.286827458,-0.085921326,0.03038681,0.39470001,
4.342228625,0.167202301,-0.822689209,-0.173368683,,,4.296166792,0.482297058,-0.269439697,-0.034307861,,,,4.296847833,-0.716410217,-0.470172272,-0.050324554,,,,4.296830167,-0.397423554,-0.505648499,0.0790065,,,,4.296796458,-0.158670044,-0.053887939,0.30219238,
4.352196625,0.192350006,-0.973725128,-0.248811798,,,4.306135792,0.198337555,-0.230221252,-0.19821701,,,,4.306815833,-0.601898346,-0.619411926,0.144270782,,,,4.306799167,-0.4352948,-0.415835266,0.113135529,,,,4.306765458,-0.126037903,-0.133971405,0.138283234,
4.362165625,0.265098724,-0.983005829,-0.209144287,,,4.316103792,-0.069305878,-0.125888214,-0.238932343,,,,4.316784833,-0.407452698,-0.73721695,0.21267853,,,,4.316767167,-0.409248962,-0.393681335,0.108644867,,,,4.316734458,-0.089513855,-0.180674286,0.062540741,
4.372133625,0.401614838,-0.80502594,-0.033409729,,,4.326072792,-0.169747009,-0.082029419,-0.21109024,,,,4.326753833,-0.274229736,-0.780027924,0.124362183,,,,4.326736167,-0.410895538,-0.437989197,0.158491211,,,,4.326703458,-0.02574646,-0.196391602,0.077958679,
4.382102625,0.489931183,-0.512085114,0.190674286,,,4.336041792,-0.165106659,-0.102087708,-0.145376892,,,,4.336721833,-0.303718414,-0.734223175,0.143222961,,,,4.336705167,-0.44233017,-0.556542664,0.180495453,,,,4.336672458,0.047451324,-0.122445374,0.082449341,
4.392070625,0.414338379,-0.288749542,0.43945694,,,4.346010792,-0.116607513,-0.108374634,-0.012902374,,,,4.346690833,-0.487835541,-0.673898621,0.22330643,,,,4.346673167,-0.397423554,-0.7219487,0.109243622,,,,4.346641458,0.024399261,0.077987823,0.144121094,
4.402038625,0.238454132,-0.201780396,0.57821838,,,4.355979792,-0.086669769,-0.12169693,0.078108368,,,,4.356659833,-0.736917572,-0.497415619,0.128254089,,,,4.356642167,-0.373623047,-0.819695435,0.03110611,,,,4.356610458,-0.024698639,0.286055145,0.21118164,
4.412007625,0.126786346,-0.285157013,0.47388535,,,4.365948792,0.010328522,-0.105380859,0.077958679,,,,4.366627833,-0.696052551,-0.488434296,-0.009160156,,,,4.366611167,-0.393381958,-0.847537537,0.027663269,,,,4.366579458,-0.113314362,0.404309235,0.161035919,
4.421975625,0.07843689,-0.434546356,0.198458099,,,4.375916792,0.11121872,-0.163011017,0.039189301,,,,4.376596833,-0.632135468,-0.52181488,-0.023081207,,,,4.376579167,-0.390088806,-0.775237885,0.047571869,,,,4.376548458,-0.185314636,0.344284058,0.11178833,
4.431944625,0.04565506,-0.589474182,-0.061700897,,,4.385885792,0.241747284,-0.147892456,-0.000178833,,,,4.386564833,-0.476459198,-0.56986496,0.062091675,,,,4.386548167,-0.416883087,-0.613424377,0.108644867,,,,4.386517458,-0.108973389,0.075443115,0.23573059,
4.441912625,0.088316345,-0.735869751,-0.133401794,,,4.395854792,0.270637207,-0.046253815,-0.142233429,,,,4.396533833,-0.28201355,-0.629890137,0.092179108,,,,4.396517167,-0.407303009,-0.430355072,0.114931793,,,,4.396486458,0.118254089,-0.329764252,0.10595047,
4.451880625,0.178878021,-0.775836639,0.085592804,,,4.405823792,0.147593079,-0.001646576,-0.0390979,,,,4.406502833,-0.250728607,-0.661624146,0.096071014,,,,4.406485167,-0.399818573,-0.342936859,0.142025452,,,,4.406455458,0.280516663,-0.649199982,0.050266266,
4.461849625,0.276624756,-0.814755707,0.47972321,,,4.415792792,0.031284943,0.068407745,0.092179108,,,,4.416470833,-0.430355072,-0.674048309,0.023621674,,,,4.416454167,-0.364941101,-0.423469391,0.178250122,,,,4.416424458,0.311951294,-0.814007263,0.0989151,
4.471817625,0.351469116,-0.751437378,0.50412247,,,4.425761792,-0.108374634,0.146844635,0.22390518,,,,4.426439833,-0.677940216,-0.628243561,-0.071280975,,,,4.426423167,-0.320932617,-0.587228851,0.104154205,,,,4.426393458,0.231568451,-0.750988312,0.057451324,
4.481786625,0.329165497,-0.609532471,0.46161087,,,4.435730792,-0.175584869,0.15567627,0.31865814,,,,4.436408833,-0.859662323,-0.53004776,-0.218724365,,,,4.436392167,-0.285606079,-0.725541229,0.044278717,,,,4.436362458,0.075443115,-0.497565308,0.080653076,
4.491754625,0.304317169,-0.526754608,0.33991394,,,4.445698792,-0.152832184,0.060773621,0.3271904,,,,4.446376833,-0.896186371,-0.476010132,-0.234291992,,,,4.446360167,-0.24923172,-0.833616486,-0.026973114,,,,4.446331458,-0.07843689,-0.151484985,0.023921051,
4.501723625,0.300275574,-0.538130951,0.157593079,,,4.455667792,-0.062270508,-0.085771637,0.127954712,,,,4.456345833,-0.835712128,-0.504750366,-0.116486969,,,,4.456329167,-0.231568451,-0.803678742,-0.054515839,,,,4.456300458,-0.215102692,0.150886231,-0.083405762,
4.511691625,0.340691528,-0.618364105,0.101459808,,,4.465636792,0.064815216,-0.248183899,0.03694397,,,,4.466314833,-0.650996246,-0.634979553,0.076611481,,,,4.466298167,-0.312849426,-0.654738464,0.036494904,,,,4.466269458,-0.260009308,0.293988648,-0.054066772,
4.521659625,0.368683319,-0.551303558,0.182291718,,,4.475605792,0.177530823,-0.380359039,-0.0390979,,,,4.476282833,-0.481398926,-0.675395508,0.064786072,,,,4.476266167,-0.381257172,-0.507744141,0.040686188,,,,4.476238458,-0.227676544,0.271086273,-0.003621674,
4.531628625,0.359701996,-0.251926117,0.151306152,,,4.485574792,0.209863586,-0.36045044,-0.151364441,,,,4.486251833,-0.455652466,-0.624201965,-0.075172882,,,,4.486235167,-0.476459198,-0.392334137,0.029758911,,,,4.486207458,-0.223784638,0.113164673,0.049667511,
4.541596625,0.327219544,0.038769379,0.17495697,,,4.495543792,0.124990082,-0.294437714,-0.085800781,,,,4.496220833,-0.493374023,-0.56627243,-0.05316864,,,,4.496204167,-0.537382507,-0.395327911,0.074815216,,,,4.496176458,-0.263601837,-0.085771637,0.176753235,
4.551565625,0.270786896,0.118104401,0.34365616,,,4.505511792,0.002993774,-0.247884522,0.084544983,,,,4.506188583,-0.505648499,-0.513432312,-0.025326538,,,,4.506172167,-0.403860169,-0.497116242,-0.113493195,,,,4.506145458,-0.271535339,-0.264799347,0.134091949,
4.561533625,0.248932343,0.156574402,0.38811371,,,4.515480792,-0.038320313,-0.14624588,0.101459808,,,,4.516157583,-0.550854492,-0.462089081,0.097418213,,,,4.516141167,-0.3264711,-0.636326752,-0.1187323,,,,4.516114458,-0.198487244,-0.38499939,0.013442841,
4.571501625,0.292940826,0.20941452,0.165526581,,,4.525449792,-0.121547241,-0.033081207,0.22884491,,,,4.526126583,-0.522114258,-0.403560791,0.21926483,,,,4.526110167,-0.382304993,-0.649499359,0.102357941,,,,4.526083458,-0.086370392,-0.411643982,-0.07068222,
4.581470625,0.314346314,0.195194092,-0.048677979,,,4.535418792,-0.15328125,0.065264282,0.27973907,,,,4.536094583,-0.494421845,-0.38499939,0.20893631,,,,4.536078167,-0.300425263,-0.580193481,0.04158432,,,,4.536052458,-0.023501129,-0.402812347,-0.050324554,
4.591438625,0.305065613,0.222138062,-0.093434906,,,4.545387792,-0.08547226,0.076790314,0.30533585,,,,4.546063583,-0.511785736,-0.482895813,0.26222549,,,,4.546047167,-0.357157288,-0.479153595,0.112387085,,,,4.546021458,-0.020058289,-0.313298492,-0.003621674,
4.601407625,0.298628998,0.261506195,-0.034158173,,,4.555356792,0.019309845,-0.032931519,0.30638367,,,,4.556031583,-0.500559082,-0.717458038,0.23049149,,,,4.556016167,-0.463436279,-0.447868652,0.170017242,,,,4.555990458,-0.040116577,-0.163160706,0.028262024,
4.611375625,0.399070129,0.324974213,-0.012602997,,,4.565325792,0.113164673,-0.113014984,0.104603271,,,,4.566000583,-0.431253204,-0.909957733,0.070623932,,,,4.565985167,-0.466729431,-0.50894165,0.146366425,,,,4.565959458,-0.060474243,0.012424164,0.074964905,
4.621344625,0.562679901,0.474363556,-0.081759186,,,4.575293792,0.152981873,-0.169747009,-0.054815216,,,,4.575969583,-0.443677368,-0.994232483,0.026316071,,,,4.575953167,-0.424068146,-0.585432587,0.092478485,,,,4.575928458,-0.106278992,0.13576767,0.068079224,
4.631312625,0.666114807,0.641715546,-0.226508179,,,4.585262792,0.141156464,-0.162412262,0.002216187,,,,4.585937583,-0.479452972,-0.933309174,0.016137238,,,,4.585922167,-0.400866394,-0.651295624,0.085592804,,,,4.585897458,-0.190553742,0.200882263,0.190524597,
4.641280625,0.735570374,0.753083954,-0.271714172,,,4.595231792,0.03278183,-0.082927551,0.033800507,,,,4.595906583,-0.481698303,-0.784219208,0.028411713,,,,4.595891167,-0.327967987,-0.729433136,0.106100159,,,,4.595866458,-0.163460083,0.154628449,0.20878662,
4.651249625,0.732277222,0.738115082,-0.177110901,,,4.605200792,-0.066761169,-0.006735992,0.126457825,,,,4.605875583,-0.539029083,-0.615969086,0.116278992,,,,4.605859167,-0.298628998,-0.719703369,0.21447479,,,,4.605835458,0.020507355,0.018860779,0.060894165,
4.661217625,0.781824188,0.623902588,-0.178009033,,,4.615169792,-0.059875488,0.055235138,0.118224945,,,,4.615843583,-0.662372589,-0.455951843,0.176603546,,,,4.615828167,-0.375569,-0.552351379,0.29845016,,,,4.615804458,0.161963196,-0.124241638,-0.019788055,
4.671186625,0.855620728,0.587677918,-0.268720398,,,4.625138792,-0.137414246,0.10059082,0.193368683,,,,4.625812583,-0.761017456,-0.421673126,0.175705414,,,,4.625797167,-0.455951843,-0.385747833,0.32389725,,,,4.625773458,0.241747284,-0.223784638,-0.016345215,
4.681154625,0.790805512,0.646655273,-0.406733398,,,4.635106792,-0.168699188,0.062569885,0.30608429,,,,4.635781583,-0.744402008,-0.50669632,0.20459534,,,,4.635765167,-0.526006165,-0.302520905,0.34380585,,,,4.635742458,0.186961212,-0.189805298,-0.029966888,
4.691122625,0.605341187,0.68572403,-0.300304718,,,4.645075792,-0.016765137,-0.155376892,0.22779709,,,,4.645749583,-0.579445038,-0.600850525,0.113135529,,,,4.645734167,-0.600850525,-0.359701996,0.34964371,,,,4.645711458,-0.013172607,-0.031135254,-0.001975098,
4.701091625,0.411793671,0.625399475,-0.150017242,,,4.655044792,0.250878296,-0.354163513,0.042332764,,,,4.655718583,-0.450563049,-0.674048309,-0.011255798,,,,4.655703167,-0.564176788,-0.51717453,0.23842499,,,,4.655680458,-0.198636932,0.143701172,-0.03685257,
4.711059625,0.358354797,0.599802704,-0.151364441,,,4.665013792,0.384101257,-0.432450714,-0.075322571,,,,4.665687583,-0.387394409,-0.754131775,-0.013650818,,,,4.665671167,-0.487087097,-0.676443329,0.140378876,,,,4.665649458,-0.2667453,0.141455841,-0.026074982,
4.721028625,0.431552582,0.618813171,-0.195223236,,,4.674982792,0.317789154,-0.355211334,-0.161692963,,,,4.675655583,-0.352966003,-0.787212982,0.004461517,,,,4.675640167,-0.447269898,-0.767903137,0.125709381,,,,4.675618458,-0.207318878,-0.071251831,0.016885681,
4.730996625,0.504001923,0.618364105,-0.35149826,,,4.684951792,0.183518372,-0.218545532,-0.102715607,,,,4.685624583,-0.353714447,-0.694106598,0.052212219,,,,4.685609167,-0.443677368,-0.768352203,0.130200043,,,,4.68559125,-0.000149689,-0.409398651,0.016137238,
4.740964625,0.464783478,0.575553131,-0.280994873,,,4.694920792,0.019160156,-0.101189575,0.060445099,,,,4.695593583,-0.458795929,-0.541124725,0.080952454,,,,4.695578167,-0.435444489,-0.734672241,0.074815216,,,,4.69556025,0.255668335,-0.779578857,-0.018291168,
4.750933625,0.286354523,0.549357605,-0.2368367,,,4.704888792,-0.018262024,-0.04326004,0.123613739,,,,4.705561583,-0.55459671,-0.461490326,0.074066772,,,,4.705546167,-0.43649231,-0.686622162,0.043081207,,,,4.70552925,0.391286316,-0.904868317,-0.04269043,
4.760901625,0.119601288,0.443527679,-0.292520905,,,4.714857792,-0.016316071,0.00703537,0.143672028,,,,4.715530583,-0.559835815,-0.416284332,0.066282959,,,,4.715515167,-0.498014374,-0.615370331,0.063438873,,,,4.71549825,0.256416779,-0.752036133,-0.184595337,
4.770870625,0.059426422,0.317190399,-0.055863037,,,4.724826792,-0.021704865,-0.060174866,0.33826736,,,,4.725499583,-0.564476166,-0.434845734,0.02407074,,,,4.725484167,-0.550555115,-0.559237061,0.056253815,,,,4.72546725,-0.023650818,-0.363294525,-0.236687012,
4.780838625,0.109123077,0.314046936,0.37658768,,,4.734795792,0.07604187,-0.144599304,0.27479935,,,,4.735467583,-0.561332703,-0.559536438,-0.013950195,,,,4.735452167,-0.550255737,-0.531694336,0.014340973,,,,4.73543725,-0.341439972,-0.011975098,-0.096728058,
4.790807625,0.279917908,0.40835083,0.25144791,,,4.744761417,0.180374908,-0.091459808,0.041883698,,,,4.745436583,-0.550106049,-0.708177338,-0.158848877,,,,4.745421167,-0.534987488,-0.508342896,-0.01110611,,,,4.74540625,-0.448766785,0.158670044,0.017634125,
4.800775625,0.230969696,0.252524872,-0.153460083,,,4.754730417,0.007185059,-0.047151947,0.134990082,,,,4.755405583,-0.572259979,-0.828976135,-0.203905182,,,,4.755390167,-0.560135193,-0.486488342,-0.005567627,,,,4.75537525,-0.394130402,0.16495697,-0.047480469,
4.810743625,0.349074097,0.036673737,0.26896149,,,4.764698417,-0.106578369,-0.089364166,0.22061203,,,,4.765373583,-0.601598969,-0.816102905,-0.109152222,,,,4.765358167,-0.541424103,-0.47032196,0.051912842,,,,4.76534325,-0.185763702,-0.037571869,-0.024129028,
4.820712625,0.294138336,0.068856812,0.28677444,,,4.774667417,0.009280701,-0.145796814,0.036494904,,,,4.775342583,-0.616867218,-0.732277222,-0.076370392,,,,4.775327167,-0.480500794,-0.433049469,0.034249573,,,,4.77531225,0.11121872,-0.182620239,0.021076965,
4.830680625,0.397124176,0.029338989,-0.15735199,,,4.784636417,0.027093658,-0.139360199,0.096669769,,,,4.785310583,-0.584983521,-0.627495117,-0.029517822,,,,4.785296167,-0.43065445,-0.489931183,-0.062000275,,,,4.78528225,0.224982147,-0.160166931,-0.005417938,
4.840649625,0.456999664,-0.214953003,-0.184146271,,,4.794605417,-0.009729767,-0.094453583,0.27030869,,,,4.795279583,-0.545615387,-0.559835815,0.017484436,,,,4.795264167,-0.365689545,-0.618813171,-0.135347748,,,,4.79525125,0.059276733,0.049247589,0.1586409,
4.850617625,0.226029968,-0.407303009,0.041883698,,,4.804574417,0.055235138,-0.063318329,0.30353958,,,,4.805248583,-0.525557098,-0.58154068,0.046524048,,,,4.805233167,-0.35805542,-0.770597534,-0.148969421,,,,4.80522025,-0.194595337,0.305065613,0.3045874,
4.860585625,0.084574127,-0.376317444,0.33751892,,,4.814543417,0.091759186,-0.102836151,0.26117767,,,,4.815216583,-0.520467682,-0.60848465,0.028411713,,,,4.815202167,-0.350121918,-0.815354462,-0.181601562,,,,4.81518925,-0.341290283,0.456251221,0.32479538,
4.870554625,0.234262848,-0.196241913,0.36985168,,,4.824512417,0.02694397,-0.133073273,0.24126907,,,,4.825185583,-0.507295075,-0.575104065,0.057601013,,,,4.825171167,-0.392932892,-0.733774109,-0.190582886,,,,4.82515825,-0.300574951,0.408500519,0.43481659,
4.880522625,0.427660675,-0.114811249,0.38392242,,,4.834480417,-0.083975372,-0.151484985,0.23273682,,,,4.835154583,-0.51253418,-0.502205658,0.093975372,,,,4.835139167,-0.473615112,-0.556842041,-0.167680511,,,,4.83512725,-0.134121094,0.152532806,0.50891251,
4.890491625,0.557889862,-0.057929535,0.26956024,,,4.844449417,-0.05733078,-0.252674561,0.137385101,,,,4.845122583,-0.590072937,-0.527802429,0.08259903,,,,4.845108167,-0.466729431,-0.399668884,-0.154208527,,,,4.84509625,0.011076965,-0.051193542,0.33153137,
4.900459625,0.533490601,-0.083376617,0.20474503,,,4.854418417,0.018561401,-0.33470398,-0.033858795,,,,4.855091583,-0.567769318,-0.548609161,0.009700623,,,,4.855077167,-0.464933167,-0.294138336,-0.028769379,,,,4.85506525,-0.00464035,-0.10298584,0.27629623,
4.910427625,0.438438263,-0.178878021,0.29186386,,,4.864387417,0.022902374,-0.347876587,-0.027272491,,,,4.865060583,-0.583486633,-0.554297333,-0.000627899,,,,4.865045167,-0.462089081,-0.223634949,0.065235138,,,,4.86503425,-0.105979614,-0.039068756,0.37778519,
4.920396625,0.506396942,-0.220641174,0.35099091,,,4.874356417,0.038020935,-0.3264711,0.071671753,,,,4.875028583,-0.604592743,-0.509989471,0.058499146,,,,4.875014167,-0.439635773,-0.229023743,0.127206268,,,,4.87500325,-0.135468292,0.030536499,0.40742355,
4.930364625,0.651145935,-0.044756927,0.40368134,,,4.884325417,0.052091675,-0.270637207,0.126757202,,,,4.884997583,-0.588276672,-0.488434296,0.091280975,,,,4.884983167,-0.457299042,-0.303269348,0.189327087,,,,4.88497225,-0.121247864,0.093106384,0.39844223,
4.940333625,0.59561142,0.289198608,0.54573593,,,4.894293417,0.041014709,-0.150437164,0.149509888,,,,4.894966583,-0.598754883,-0.517773285,0.085742493,,,,4.894951167,-0.437689819,-0.467627564,0.141726074,,,,4.89494125,-0.025447083,0.123193817,0.34829651,
4.950301625,0.412093048,0.506396942,0.75170761,,,4.904262417,-0.042212219,-0.062719574,0.21926483,,,,4.904934583,-0.577948151,-0.55115387,0.106249847,,,,4.904920167,-0.366138611,-0.654439087,-0.02278183,,,,4.90491025,0.089364166,0.067060547,0.31132339,
4.960270625,0.32991394,0.425115967,0.64512924,,,4.914231417,-0.129331055,0.056432648,0.066732025,,,,4.914903583,-0.55579422,-0.565673676,0.152054596,,,,4.914889167,-0.388292542,-0.803379364,-0.064994049,,,,4.91487925,0.16615448,-0.121098175,0.34560211,
4.970238625,0.338446198,0.077389069,0.43915756,,,4.924200417,-0.158370667,0.148341522,0.008503113,,,,4.924872583,-0.507444763,-0.519120483,0.14217514,,,,4.924857167,-0.442779236,-0.88106781,-0.160046387,,,,4.92484825,0.226029968,-0.296233978,0.25040009,
4.980206625,0.349523163,-0.349672852,0.036794281,,,4.934169417,-0.136516113,0.129031677,0.013891907,,,,4.934840583,-0.517473908,-0.451910248,0.151006775,,,,4.934826167,-0.484093323,-0.878223724,-0.14088623,,,,4.93481725,0.282761993,-0.328117676,0.22869522,
4.990175625,0.237406311,-0.652343445,-0.080711365,,,4.944138417,-0.016914825,0.021555176,0.074665527,,,,4.944809583,-0.531394959,-0.375119934,0.14921051,,,,4.944795167,-0.545765076,-0.798439636,-0.073226929,,,,4.94478625,0.216000824,-0.20597168,0.174657593,
5.000143625,0.180075531,-0.750688934,-0.000328522,,,4.954106417,0.09834549,-0.12753479,0.165825958,,,,4.954778583,-0.555644531,-0.335901489,0.076162415,,,,4.954764167,-0.599203949,-0.654588776,-0.043139496,,,,4.95475525,0.082179108,-0.062120819,0.075264282,
